PIC16F873A;3648;5;pic_fuses
PIC16F874;2336;5;pic_fuses
PIC16F874A;3680;5;pic_fuses
PIC16F876;2528;5;pic_fuses
PIC16F876A;3584;5;pic_fuses
PIC16F877;2464;5;pic_fuses
PIC16F877A;3616;5;pic_fuses
PIC16F88;1888;5;pic2_fuses
PIC16F882;8192;5;pic2_fuses
PIC16F883;8224;5;pic2_fuses
PIC16F884;8256;5;pic2_fuses
PIC16F886;8288;5;pic2_fuses
PIC16F887;8320;5;pic2_fuses
PIC16F913;5088;5;pic_fuses
PIC16F914;5056;5;pic_fuses
PIC16F916;5024;5;pic_fuses
PIC16F917;4992;5;pic_fuses
PIC16F946;5216;5;pic_fuses
PIC16HV610;8864;5;pic_fuses
PIC16HV616;4704;5;pic_fuses
PIC16HV785;4640;5;pic_fuses
PIC16LC505;0;0;pic_fuses
PIC16LC54;0;0;pic_fuses
PIC16LC54A;0;0;pic_fuses
PIC16LC54C;0;0;pic_fuses
PIC16LC55;0;0;pic_fuses
PIC16LC554;0;0;pic_fuses
PIC16LC558;0;0;pic_fuses
PIC16LC56A;0;0;pic_fuses
PIC16LC58A;0;0;pic_fuses
PIC16LC58B;0;0;pic_fuses
PIC16LC620;0;0;pic_fuses
PIC16LC620A;0;0;pic_fuses
PIC16LC621A;0;0;pic_fuses
PIC16LC622;0;0;pic_fuses
PIC16LC622A;0;0;pic_fuses
PIC16LC62A;0;0;pic_fuses
PIC16LC62B;0;0;pic_fuses
PIC16LC63;0;0;pic_fuses
PIC16LC63A;0;0;pic_fuses
PIC16LC64A;0;0;pic_fuses
PIC16LC65A;0;0;pic_fuses
PIC16LC65B;0;0;pic_fuses
PIC16LC66;0;0;pic_fuses
PIC16LC67;0;0;pic_fuses
PIC16LC71;0;0;pic_fuses
PIC16LC710;0;0;pic_fuses
PIC16LC711;0;0;pic_fuses
PIC16LC712;0;0;pic_fuses
PIC16LC716;0;0;pic_fuses
PIC16LC717;0;0;pic_fuses
PIC16LC72;0;0;pic_fuses
PIC16LC72A;0;0;pic_fuses
PIC16LC73A;0;0;pic_fuses
PIC16LC73B;0;0;pic_fuses
PIC16LC74;0;0;pic_fuses
PIC16LC74A;0;0;pic_fuses
PIC16LC74B;0;0;pic_fuses
PIC16LC76;0;0;pic_fuses
PIC16LC77;0;0;pic_fuses
PIC16LC773;0;0;pic_fuses
PIC16LC774;0;0;pic_fuses
PIC16LC781;0;0;pic_fuses
PIC16LC782;0;0;pic_fuses
PIC16LCE623;0;0;pic_fuses
PIC16LF505;0;0;pic_fuses
PIC16LF506;0;0;pic_fuses
PIC16LF526;0;0;pic_fuses
PIC16LF54;0;0;pic_fuses
PIC16LF57;0;0;pic_fuses
PIC16LF59;0;0;pic_fuses
PIC16LF627A;4160;5;pic_fuses
PIC16LF628A;4192;5;pic_fuses
PIC16LF631;5152;5;pic_fuses
PIC16LF639;4256;5;pic_fuses
PIC16LF648A;4352;5;pic_fuses
PIC16LF677;5184;5;pic_fuses
PIC16LF685;1184;5;pic_fuses
PIC16LF687;4896;5;pic_fuses
PIC16LF689;4928;5;pic_fuses
PIC16LF690;5120;5;pic_fuses
PIC16LF722;6528;5;pic2_fuses
PIC16LF722A;7008;5;pic2_fuses
PIC16LF723;6496;5;pic2_fuses
PIC16LF723A;6976;5;pic2_fuses
PIC16LF724;6464;5;pic2_fuses
PIC16LF726;6432;5;pic2_fuses
PIC16LF727;6400;5;pic2_fuses
PIC16LF73;1536;5;pic_fuses
PIC16LF737;2976;5;pic2_fuses
PIC16LF74;1568;5;pic_fuses
PIC16LF747;3040;5;pic2_fuses
PIC16LF76;1600;5;pic_fuses
PIC16LF767;3744;5;pic2_fuses
PIC16LF77;1632;5;pic_fuses
PIC16LF777;3552;5;pic2_fuses
PIC16LF818;1216;5;pic_fuses
PIC16LF819;1248;5;pic_fuses
PIC16LF83;0;0;pic_fuses
PIC16LF84;0;0;pic_fuses
PIC16LF84A;1376;5;pic_fuses
PIC16LF87;1824;5;pic_fuses
PIC16LF870;3328;5;pic_fuses
PIC16LF871;3360;5;pic_fuses
PIC16LF872;2272;5;pic_fuses
PIC16LF873;2400;5;pic_fuses
PIC16LF873A;3648;5;pic_fuses
PIC16LF874;2336;5;pic_fuses
PIC16LF874A;3680;5;pic_fuses
PIC16LF876;2528;5;pic_fuses
PIC16LF876A;3584;5;pic_fuses
PIC16LF877;2464;5;pic_fuses
PIC16LF877A;3616;5;pic_fuses
PIC16LF88;1888;5;pic2_fuses
PIC16LF913;5088;5;pic_fuses
PIC16LF914;5056;5;pic_fuses
PIC16LF916;5024;5;pic_fuses
PIC16LF917;4992;5;pic_fuses
PIC16LF946;5216;5;pic_fuses
PIC18F2221;8544;4;pic3_fuses
PIC18F2321;8480;4;pic3_fuses
PIC18F2410;4448;4;pic3_fuses
PIC18F242;1152;4;pic3_fuses
PIC18F2420;4416;4;pic3_fuses
PIC18F2423;4432;4;pic3_fuses
PIC18F2450;9248;4;pic3_fuses
PIC18F2455;4704;4;pic3_fuses
PIC18F2458;10848;4;pic3_fuses
PIC18F248;2048;4;pic3_fuses
PIC18F2480;6880;4;pic3_fuses
PIC18F24J10;7424;4;pic4_fuses
PIC18F24J11;19840;4;pic4_fuses
PIC18F24J50;19456;4;pic4_fuses
PIC18F2510;4384;4;pic3_fuses
PIC18F2515;3296;4;pic3_fuses
PIC18F252;1024;4;pic3_fuses
PIC18F2520;4352;4;pic3_fuses
PIC18F2523;4368;4;pic3_fuses
PIC18F2525;3264;4;pic3_fuses
PIC18F2550;4672;4;pic3_fuses
PIC18F2553;10816;4;pic3_fuses
PIC18F258;2112;4;pic3_fuses
PIC18F2580;6848;4;pic3_fuses
PIC18F2585;3808;4;pic3_fuses
PIC18F25J10;7168;4;pic4_fuses
PIC18F25J11;19872;4;pic4_fuses
PIC18F25J50;19488;4;pic4_fuses
PIC18F2610;3232;4;pic3_fuses
PIC18F2620;3200;4;pic3_fuses
PIC18F2680;3776;4;pic3_fuses
PIC18F2682;9984;4;pic3_fuses
PIC18F2685;10016;4;pic3_fuses
PIC18F26J11;19904;4;pic4_fuses
PIC18F26J50;19520;4;pic4_fuses
PIC18F4221;8512;4;pic3_fuses
PIC18F4321;8448;4;pic3_fuses
PIC18F4410;4320;4;pic3_fuses
PIC18F442;1184;4;pic3_fuses
PIC18F4420;4288;4;pic3_fuses
PIC18F4423;4304;4;pic3_fuses
PIC18F4450;9216;4;pic3_fuses
PIC18F4455;4640;4;pic3_fuses
PIC18F4458;10784;4;pic3_fuses
PIC18F448;2080;4;pic3_fuses
PIC18F4480;6816;4;pic3_fuses
PIC18F44J10;7456;4;pic4_fuses
PIC18F44J11;19936;4;pic4_fuses
PIC18F44J50;19552;4;pic4_fuses
PIC18F4510;4256;4;pic3_fuses
PIC18F4515;3168;4;pic3_fuses
PIC18F452;1056;4;pic3_fuses
PIC18F4520;4224;4;pic3_fuses
PIC18F4523;4240;4;pic3_fuses
PIC18F4525;3136;4;pic3_fuses
PIC18F4550;4608;4;pic3_fuses
PIC18F4553;10752;4;pic3_fuses
PIC18F458;2144;4;pic3_fuses
PIC18F4580;6784;4;pic3_fuses
PIC18F4585;3744;4;pic3_fuses
PIC18F45J10;7200;4;pic4_fuses
PIC18F45J11;19968;4;pic4_fuses
PIC18F45J50;19584;4;pic4_fuses
PIC18F4610;3104;4;pic3_fuses
PIC18F4620;3072;4;pic3_fuses
PIC18F4680;3712;4;pic3_fuses
PIC18F4682;10048;4;pic3_fuses
PIC18F4685;10080;4;pic3_fuses
PIC18F46J11;20000;4;pic4_fuses
PIC18F46J50;19616;4;pic4_fuses
PIC18F63J11;14592;4;pic4_fuses
PIC18F63J90;14336;4;pic4_fuses
PIC18F64J11;14624;4;pic4_fuses
PIC18F64J90;14368;4;pic4_fuses
PIC18F65J10;5408;4;pic4_fuses
PIC18F65J11;14688;4;pic4_fuses
PIC18F65J15;5440;4;pic4_fuses
PIC18F65J50;16640;4;pic4_fuses
PIC18F65J90;14432;4;pic4_fuses
PIC18F66J10;5472;4;pic4_fuses
PIC18F66J11;17472;4;pic4_fuses
PIC18F66J15;5504;4;pic4_fuses
PIC18F66J16;17504;4;pic4_fuses
PIC18F66J50;16704;4;pic4_fuses
PIC18F66J55;16736;4;pic4_fuses
PIC18F66J90;20480;4;pic4_fuses
PIC18F66J93;20544;4;pic4_fuses
PIC18F67J10;5536;4;pic4_fuses
PIC18F67J11;17536;4;pic4_fuses
PIC18F67J50;16768;4;pic4_fuses
PIC18F67J90;20512;4;pic4_fuses
PIC18F67J93;20576;4;pic4_fuses
PIC18F83J11;14720;4;pic4_fuses
PIC18F83J90;14464;4;pic4_fuses
PIC18F84J11;14752;4;pic4_fuses
PIC18F84J90;14496;4;pic4_fuses
PIC18F85J10;5600;4;pic4_fuses
PIC18F85J11;14816;4;pic4_fuses
PIC18F85J15;5888;4;pic4_fuses
PIC18F85J50;16800;4;pic4_fuses
PIC18F85J90;14560;4;pic4_fuses
PIC18F86J10;5920;4;pic4_fuses
PIC18F86J11;17632;4;pic4_fuses
PIC18F86J15;5952;4;pic4_fuses
PIC18F86J16;17664;4;pic4_fuses
PIC18F86J50;16864;4;pic4_fuses
PIC18F86J55;16896;4;pic4_fuses
PIC18F86J90;20608;4;pic4_fuses
PIC18F86J93;20672;4;pic4_fuses
PIC18F87J10;5984;4;pic4_fuses
PIC18F87J11;17696;4;pic4_fuses
PIC18F87J50;16928;4;pic4_fuses
PIC18F87J90;20640;4;pic4_fuses
PIC18F87J93;20704;4;pic4_fuses
PIC18LF2221;8544;4;pic3_fuses
PIC18LF2321;8480;4;pic3_fuses
PIC18LF2410;4448;4;pic3_fuses
PIC18LF242;1152;4;pic3_fuses
PIC18LF2420;4416;4;pic3_fuses
PIC18LF2423;4432;4;pic3_fuses
PIC18LF2450;9248;4;pic3_fuses
PIC18LF2455;4704;4;pic3_fuses
PIC18LF2458;10848;4;pic3_fuses
PIC18LF248;2048;4;pic3_fuses
PIC18LF2480;6880;4;pic3_fuses
PIC18LF24J10;7488;4;pic4_fuses
PIC18LF24J11;20032;4;pic4_fuses
PIC18LF24J50;19648;4;pic4_fuses
PIC18LF2510;4384;4;pic3_fuses
PIC18LF2515;3296;4;pic3_fuses
PIC18LF252;1024;4;pic3_fuses
PIC18LF2520;4352;4;pic3_fuses
PIC18LF2523;4368;4;pic3_fuses
PIC18LF2525;3264;4;pic3_fuses
PIC18LF2550;4672;4;pic3_fuses
PIC18LF2553;10816;4;pic3_fuses
PIC18LF258;2112;4;pic3_fuses
PIC18LF2580;6848;4;pic3_fuses
PIC18LF2585;3808;4;pic3_fuses
PIC18LF25J10;7232;4;pic4_fuses
PIC18LF25J11;20064;4;pic4_fuses
PIC18LF25J50;19680;4;pic4_fuses
PIC18LF2610;3232;4;pic3_fuses
PIC18LF2620;3200;4;pic3_fuses
PIC18LF2680;3776;4;pic3_fuses
PIC18LF2682;9984;4;pic3_fuses
PIC18LF2685;10016;4;pic3_fuses
PIC18LF26J11;20096;4;pic4_fuses
PIC18LF26J50;19712;4;pic4_fuses
PIC18LF4221;8512;4;pic3_fuses
PIC18LF4321;8448;4;pic3_fuses
PIC18LF4410;4320;4;pic3_fuses
PIC18LF442;1184;4;pic3_fuses
PIC18LF4420;4288;4;pic3_fuses
PIC18LF4423;4304;4;pic3_fuses
PIC18LF4450;9216;4;pic3_fuses
PIC18LF4455;4640;4;pic3_fuses
PIC18LF4458;10784;4;pic3_fuses
PIC18LF448;2080;4;pic3_fuses
PIC18LF4480;6816;4;pic3_fuses
PIC18LF44J10;7520;4;pic4_fuses
PIC18LF44J11;20128;4;pic4_fuses
PIC18LF44J50;19744;4;pic4_fuses
PIC18LF4510;4256;4;pic3_fuses
PIC18LF4515;3168;4;pic3_fuses
PIC18LF452;1056;4;pic3_fuses
PIC18LF4520;4224;4;pic3_fuses
PIC18LF4523;4240;4;pic3_fuses
PIC18LF4525;3136;4;pic3_fuses
PIC18LF4550;4608;4;pic3_fuses
PIC18LF4553;10752;4;pic3_fuses
PIC18LF458;2144;4;pic3_fuses
PIC18LF4580;6784;4;pic3_fuses
PIC18LF4585;3744;4;pic3_fuses
PIC18LF45J10;7264;4;pic4_fuses
PIC18LF45J11;20160;4;pic4_fuses
PIC18LF45J50;19776;4;pic4_fuses
PIC18LF4610;3104;4;pic3_fuses
PIC18LF4620;3072;4;pic3_fuses
PIC18LF4680;3712;4;pic3_fuses
PIC18LF4682;10048;4;pic3_fuses
PIC18LF4685;10080;4;pic3_fuses
PIC18LF46J11;20192;4;pic4_fuses
PIC18LF46J50;19808;4;pic4_fuses
PIC18LF63J11;14592;4;pic4_fuses
PIC18LF63J90;14336;4;pic4_fuses
PIC18LF64J11;14624;4;pic4_fuses
PIC18LF64J90;14368;4;pic4_fuses
PIC18LF65J11;14688;4;pic4_fuses
PIC18LF65J90;14432;4;pic4_fuses
PIC18LF66J10;5472;4;pic4_fuses
PIC18LF83J11;14720;4;pic4_fuses
PIC18LF83J90;14464;4;pic4_fuses
PIC18LF84J11;14752;4;pic4_fuses
PIC18LF84J90;14496;4;pic4_fuses
PIC18LF85J11;14816;4;pic4_fuses
PIC18LF85J90;14560;4;pic4_fuses
